day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,291800,SQUID_INK,1911,28,,,,,1915,28,,,,,1913.0,-2475.4140625
1,291800,KELP,2036,28,,,,,2039,28,,,,,2037.5,54.6640625
1,291900,KELP,2036,23,,,,,2039,24,,,,,2037.5,63.890625
1,291900,RAINFOREST_RESIN,9992,26,,,,,10008,26,,,,,10000.0,1921.0
1,291900,SQUID_INK,1909,23,,,,,1912,24,,,,,1910.5,-2361.1796875
1,292000,SQUID_INK,1909,26,,,,,1912,23,,,,,1910.5,-2329.453125
1,292000,KELP,2036,26,,,,,2039,23,,,,,2037.5,65.96875
1,292000,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1921.0
1,292100,RAINFOREST_RESIN,9997,6,9992,30,,,10008,30,,,,,10002.5,1921.0
1,292100,SQUID_INK,1910,30,,,,,1911,9,1912,3,1914,30,1910.5,-2423.3515625
1,292100,KELP,2036,21,,,,,2038,3,2039,30,,,2037.0,63.03125
1,292200,RAINFOREST_RESIN,10003,8,9992,25,,,10008,25,,,,,10005.5,1921.0
1,292200,SQUID_INK,1911,27,,,,,1914,28,,,,,1912.5,-2456.796875
1,292200,KELP,2036,27,,,,,2039,28,,,,,2037.5,65.8671875
1,292300,KELP,2036,23,,,,,2039,23,,,,,2037.5,56.375
1,292300,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,1921.0
1,292300,SQUID_INK,1910,23,,,,,1913,23,,,,,1911.5,-2394.3359375
1,292400,SQUID_INK,1909,22,,,,,1913,23,,,,,1911.0,-2366.078125
1,292400,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1921.0
1,292400,KELP,2036,22,,,,,2039,23,,,,,2037.5,57.390625
1,292500,SQUID_INK,1911,26,,,,,1914,26,,,,,1912.5,-2451.6875
1,292500,KELP,2036,26,,,,,2039,26,,,,,2037.5,48.2265625
1,292500,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1921.0
1,292600,SQUID_INK,1910,28,,,,,1913,28,,,,,1911.5,-2401.5546875
1,292600,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,1921.0
1,292600,KELP,2036,28,,,,,2039,28,,,,,2037.5,52.25
1,292700,KELP,2036,26,,,,,2039,26,,,,,2037.5,50.3125
1,292700,RAINFOREST_RESIN,9997,7,9992,34,,,10008,34,,,,,10002.5,1921.0
1,292700,SQUID_INK,1911,26,,,,,1914,26,,,,,1912.5,-2463.9140625
1,292800,SQUID_INK,1912,28,,,,,1915,28,,,,,1913.5,-2494.1171875
1,292800,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,1921.0
1,292800,KELP,2036,28,,,,,2039,28,,,,,2037.5,51.28125
1,292900,KELP,2036,20,,,,,2039,21,,,,,2037.5,46.75
1,292900,SQUID_INK,1911,20,,,,,1914,21,,,,,1912.5,-2441.8515625
1,292900,RAINFOREST_RESIN,9992,26,,,,,10008,26,,,,,10000.0,1921.0
1,293000,SQUID_INK,1912,30,,,,,1913,4,1916,30,,,1912.5,-2520.8359375
1,293000,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,1921.0
1,293000,KELP,2036,30,,,,,2037,4,2039,30,,,2036.5,51.9296875
1,293100,KELP,2036,27,,,,,2039,27,,,,,2037.5,52.0
1,293100,SQUID_INK,1910,27,,,,,1913,27,,,,,1911.5,-2396.4375
1,293100,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1921.0
1,293200,RAINFOREST_RESIN,9992,27,,,,,9999,1,10008,27,,,9995.5,1921.0
1,293200,KELP,2036,30,,,,,2037,2,2039,22,,,2036.5,55.5703125
1,293200,SQUID_INK,1909,6,1908,22,,,1912,22,,,,,1910.5,-2321.6484375
1,293300,KELP,2036,28,,,,,2039,28,,,,,2037.5,61.953125
1,293300,SQUID_INK,1906,28,,,,,1910,28,,,,,1908.0,-2215.859375
1,293300,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1921.0
1,293400,SQUID_INK,1907,31,,,,,1910,31,,,,,1908.5,-2263.015625
1,293400,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1921.0
1,293400,KELP,2036,31,,,,,2039,31,,,,,2037.5,54.28125
1,293500,KELP,2036,30,,,,,2039,30,,,,,2037.5,48.296875
1,293500,SQUID_INK,1907,30,,,,,1910,30,,,,,1908.5,-2251.640625
1,293500,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1927.0
1,293600,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1927.0
1,293600,KELP,2036,22,,,,,2039,22,,,,,2037.5,45.2578125
1,293600,SQUID_INK,1906,22,,,,,1909,1,1910,21,,,1907.5,-2216.015625
1,293700,KELP,2036,23,,,,,2038,5,2039,23,,,2037.0,50.34375
1,293700,SQUID_INK,1905,23,,,,,1907,5,1908,23,,,1906.0,-2157.7578125
1,293700,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1927.0
1,293800,SQUID_INK,1905,23,,,,,1908,23,,,,,1906.5,-2144.484375
1,293800,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,1927.0
1,293800,KELP,2036,23,,,,,2039,23,,,,,2037.5,63.3515625
1,293900,KELP,2036,28,,,,,2038,4,2039,28,,,2037.0,62.796875
1,293900,SQUID_INK,1907,28,,,,,1909,4,1910,28,,,1908.0,-2252.765625
1,293900,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,1927.0
1,294000,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,1927.0
1,294000,KELP,2036,29,,,,,2039,29,,,,,2037.5,51.1796875
1,294000,SQUID_INK,1907,29,,,,,1910,29,,,,,1908.5,-2228.578125
1,294100,SQUID_INK,1909,1,1907,29,,,1910,29,,,,,1909.5,-2257.9296875
1,294100,KELP,2039,1,2037,1,2036,28,2040,29,,,,,2039.5,23.234375
1,294100,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1927.0
1,294200,SQUID_INK,1906,2,1905,22,,,1907,2,1909,24,,,1906.5,-2174.3984375
1,294200,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,1927.0
1,294200,KELP,2037,2,2036,22,,,2038,2,2040,24,,,2037.5,26.859375
1,294300,SQUID_INK,1906,26,,,,,1909,26,,,,,1907.5,-2189.4375
1,294300,KELP,2036,26,,,,,2040,26,,,,,2038.0,33.65625
1,294300,RAINFOREST_RESIN,9992,25,,,,,10003,2,10008,25,,,9997.5,1927.0
1,294400,RAINFOREST_RESIN,9992,33,,,,,10003,8,10008,33,,,9997.5,1927.0
1,294400,KELP,2038,1,2036,30,,,2040,30,,,,,2039.0,34.2109375
1,294400,SQUID_INK,1906,1,1904,30,,,1907,30,,,,,1906.5,-2093.9453125
1,294500,SQUID_INK,1903,21,,,,,1906,21,,,,,1904.5,-2034.09375
1,294500,KELP,2036,21,,,,,2040,21,,,,,2038.0,28.8046875
1,294500,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1927.0
1,294600,SQUID_INK,1905,25,,,,,1908,25,,,,,1906.5,-2142.5546875
1,294600,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1927.0
1,294600,KELP,2036,25,,,,,2040,25,,,,,2038.0,30.4375
1,294700,SQUID_INK,1906,22,,,,,1909,22,,,,,1907.5,-2192.5859375
1,294700,KELP,2036,22,,,,,2040,22,,,,,2038.0,33.09375
1,294700,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1927.0
1,294800,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1927.0
1,294800,KELP,2036,29,,,,,2040,29,,,,,2038.0,42.796875
1,294800,SQUID_INK,1906,29,,,,,1909,29,,,,,1907.5,-2197.640625
1,294900,SQUID_INK,1907,27,,,,,1909,4,1910,1,1911,26,1908.0,-2264.0390625
1,294900,KELP,2036,27,,,,,2038,4,2040,27,,,2037.0,37.4765625
1,294900,RAINFOREST_RESIN,9992,26,,,,,9999,1,10008,26,,,9995.5,1927.0
1,295000,SQUID_INK,1909,29,,,,,1912,29,,,,,1910.5,-2333.203125
1,295000,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,1927.0
1,295000,KELP,2036,29,,,,,2039,2,2040,27,,,2037.5,39.0859375
1,295100,KELP,2036,30,,,,,2040,30,,,,,2038.0,37.6484375
1,295100,SQUID_INK,1909,30,,,,,1912,30,,,,,1910.5,-2336.6328125
1,295100,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,1927.0
1,295200,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1927.0
1,295200,KELP,2036,24,,,,,2040,25,,,,,2038.0,37.0234375
1,295200,SQUID_INK,1908,24,,,,,1911,25,,,,,1909.5,-2301.390625
1,295300,KELP,2037,1,2036,26,,,2040,26,,,,,2038.5,33.0390625
1,295300,SQUID_INK,1909,27,,,,,1912,26,,,,,1910.5,-2340.703125
1,295300,RAINFOREST_RESIN,10003,6,9992,26,,,10008,26,,,,,10005.5,1927.0
1,295400,KELP,2037,21,,,,,2040,26,,,,,2038.5,15.1484375
1,295400,SQUID_INK,1909,21,,,,,1912,26,,,,,1910.5,-2338.6875
1,295400,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,1927.0
1,295500,SQUID_INK,1909,5,1908,26,,,1911,1,1912,25,,,1910.0,-2314.96875
1,295500,RAINFOREST_RESIN,9992,26,,,,,10008,26,,,,,10000.0,1927.0
1,295500,KELP,2038,5,2037,26,,,2040,26,,,,,2039.0,7.4921875
1,295600,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,1927.0
1,295600,KELP,2037,31,,,,,2040,31,,,,,2038.5,3.53125
1,295600,SQUID_INK,1910,31,,,,,1913,31,,,,,1911.5,-2394.0
1,295700,KELP,2039,1,2037,27,,,2040,27,,,,,2039.5,2.3125
1,295700,SQUID_INK,1911,1,1909,27,,,1912,27,,,,,1911.5,-2357.6875
1,295700,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,1939.0
1,295800,KELP,2037,23,,,,,2040,23,,,,,2038.5,-3.0234375
1,295800,SQUID_INK,1909,1,1908,22,,,1912,23,,,,,1910.5,-2323.7578125
1,295800,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,1939.0
1,295900,SQUID_INK,1909,30,,,,,1912,30,,,,,1910.5,-2341.78125
1,295900,RAINFOREST_RESIN,10001,1,9992,28,,,10003,7,10008,28,,,10002.0,1939.0
1,295900,KELP,2037,30,,,,,2040,30,,,,,2038.5,9.1484375
1,296000,RAINFOREST_RESIN,9992,26,,,,,9999,1,10008,26,,,9995.5,1939.0
1,296000,KELP,2037,24,,,,,2039,8,2040,24,,,2038.0,12.1875
1,296000,SQUID_INK,1909,24,,,,,1911,8,1912,24,,,1910.0,-2331.3359375
1,296100,KELP,2037,28,,,,,2040,28,,,,,2038.5,10.5078125
1,296100,SQUID_INK,1903,28,,,,,1906,28,,,,,1904.5,-2028.6796875
1,296100,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1939.0
1,296200,KELP,2038,4,2037,27,,,2040,27,,,,,2039.0,14.6015625
1,296200,SQUID_INK,1907,4,1905,27,,,1908,27,,,,,1907.5,-2152.2265625
1,296200,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1945.0
1,296300,SQUID_INK,1906,30,,,,,1910,31,,,,,1908.0,-2222.765625
1,296300,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1957.0
1,296300,KELP,2037,30,,,,,2040,31,,,,,2038.5,17.5859375
1,296400,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1957.0
1,296400,KELP,2037,20,,,,,2040,20,,,,,2038.5,17.140625
1,296400,SQUID_INK,1906,20,,,,,1909,20,,,,,1907.5,-2196.8828125
1,296500,KELP,2038,1,2037,8,2036,24,2040,24,,,,,2039.0,35.2265625
1,296500,SQUID_INK,1908,1,1907,8,1906,24,1909,24,,,,,1908.5,-2205.625
1,296500,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1981.0
1,296600,KELP,2036,29,,,,,2040,29,,,,,2038.0,36.71875
1,296600,SQUID_INK,1906,29,,,,,1909,1,1910,28,,,1907.5,-2210.484375
1,296600,RAINFOREST_RESIN,9997,3,9992,26,,,10008,26,,,,,10002.5,1981.0
1,296700,SQUID_INK,1903,28,,,,,1905,6,1906,2,1907,26,1904.0,-2061.59375
1,296700,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,1986.0
1,296700,KELP,2036,28,,,,,2038,6,2040,28,,,2037.0,38.90625
1,296800,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,1986.0
1,296800,KELP,2036,21,,,,,2038,14,2040,21,,,2037.0,32.8203125
1,296800,SQUID_INK,1904,21,,,,,1905,6,1906,8,1907,21,1904.5,-2095.8046875
1,296900,KELP,2036,23,,,,,2037,3,2039,23,,,2036.5,45.2890625
1,296900,SQUID_INK,1906,20,,,,,1909,23,,,,,1907.5,-2183.2421875
1,296900,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,1986.0
1,297000,KELP,2038,1,2036,31,,,2039,2,2040,29,,,2038.5,39.6171875
1,297000,SQUID_INK,1908,1,1906,31,,,1910,31,,,,,1909.0,-2217.9765625
1,297000,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,1986.0
1,297100,SQUID_INK,1907,31,,,,,1908,4,1910,31,,,1907.5,-2256.0234375
1,297100,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,1989.0
1,297100,KELP,2036,31,,,,,2037,4,2040,31,,,2036.5,39.015625
1,297200,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1989.0
1,297200,KELP,2036,32,,,,,2040,32,,,,,2038.0,34.4375
1,297200,SQUID_INK,1909,32,,,,,1912,32,,,,,1910.5,-2332.0078125
1,297300,KELP,2036,26,,,,,2038,3,2040,26,,,2037.0,32.4296875
1,297300,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1989.0
1,297300,SQUID_INK,1909,26,,,,,1911,3,1912,26,,,1910.0,-2338.078125
1,297400,KELP,2037,2,2036,26,,,2040,28,,,,,2038.5,24.71875
1,297400,SQUID_INK,1910,28,,,,,1913,2,1914,26,,,1911.5,-2413.21875
1,297400,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1989.0
1,297500,RAINFOREST_RESIN,9997,6,9992,31,,,10008,31,,,,,10002.5,1989.0
1,297500,SQUID_INK,1909,23,,,,,1910,1,1913,23,,,1909.5,-2365.7421875
1,297500,KELP,2037,22,,,,,2040,23,,,,,2038.5,20.671875
1,297600,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,1989.0
1,297600,KELP,2037,6,2036,27,,,2040,28,,,,,2038.5,23.1953125
1,297600,SQUID_INK,1909,33,,,,,1912,28,,,,,1910.5,-2342.4609375
1,297700,KELP,2037,22,,,,,2040,22,,,,,2038.5,21.2109375
1,297700,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1989.0
1,297700,SQUID_INK,1907,22,,,,,1910,22,,,,,1908.5,-2242.40625
1,297800,KELP,2037,1,2036,26,,,2039,7,2040,27,,,2038.0,23.34375
1,297800,SQUID_INK,1909,27,,,,,1911,7,1912,27,,,1910.0,-2355.9765625
1,297800,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,1989.0
1,297900,RAINFOREST_RESIN,9992,32,,,,,9998,5,10008,32,,,9995.0,1989.0
1,297900,SQUID_INK,1909,30,,,,,1912,30,,,,,1910.5,-2351.6640625
1,297900,KELP,2037,2,2036,28,,,2040,30,,,,,2038.5,25.3828125
1,298000,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,1989.0
1,298000,KELP,2036,22,,,,,2040,22,,,,,2038.0,30.1796875
1,298000,SQUID_INK,1911,22,,,,,1915,22,,,,,1913.0,-2472.171875
1,298100,KELP,2037,8,2036,21,,,2040,22,,,,,2038.5,25.15625
1,298100,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1989.0
1,298100,SQUID_INK,1910,29,,,,,1913,22,,,,,1911.5,-2396.0
1,298200,KELP,2037,1,2036,30,,,2040,31,,,,,2038.5,25.1796875
1,298200,SQUID_INK,1910,1,1909,30,,,1913,31,,,,,1911.5,-2370.1875
1,298200,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,1989.0
1,298300,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,1989.0
1,298300,SQUID_INK,1911,1,1910,29,,,1914,30,,,,,1912.5,-2424.28125
1,298300,KELP,2037,30,,,,,2040,30,,,,,2038.5,17.515625
1,298400,RAINFOREST_RESIN,9992,29,,,,,9999,1,10008,29,,,9995.5,1989.0
1,298400,KELP,2037,29,,,,,2040,22,,,,,2038.5,10.2890625
1,298400,SQUID_INK,1911,7,1910,22,,,1913,22,,,,,1912.0,-2407.8828125
1,298500,KELP,2037,24,,,,,2040,2,2041,22,,,2038.5,-8.3046875
1,298500,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,1987.0
1,298500,SQUID_INK,1909,24,,,,,1912,2,1913,22,,,1910.5,-2360.3125
1,298600,SQUID_INK,1910,22,,,,,1913,22,,,,,1911.5,-2380.625
1,298600,KELP,2037,22,,,,,2041,22,,,,,2039.0,-19.9140625
1,298600,RAINFOREST_RESIN,9997,8,9992,34,,,10008,34,,,,,10002.5,1987.0
1,298700,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,1987.0
1,298700,SQUID_INK,1910,22,,,,,1913,23,,,,,1911.5,-2398.765625
1,298700,KELP,2037,23,,,,,2038,1,2041,23,,,2037.5,-18.015625
1,298800,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,2008.0
1,298800,SQUID_INK,1912,1,1911,7,1910,24,1914,24,,,,,1913.0,-2414.5625
1,298800,KELP,2040,1,2038,7,2037,24,2041,24,,,,,2040.5,-21.109375
1,298900,KELP,2038,23,,,,,2041,24,,,,,2039.5,-34.9921875
1,298900,RAINFOREST_RESIN,9997,4,9992,35,,,10008,35,,,,,10002.5,2008.0
1,298900,SQUID_INK,1912,23,,,,,1915,24,,,,,1913.5,-2494.828125
1,299000,SQUID_INK,1913,32,,,,,1916,32,,,,,1914.5,-2535.984375
1,299000,KELP,2038,2,2037,30,,,2041,32,,,,,2039.5,-24.2890625
1,299000,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,2008.0
1,299100,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,2008.0
1,299100,SQUID_INK,1913,21,,,,,1916,1,1917,20,,,1914.5,-2563.1796875
1,299100,KELP,2038,1,2037,20,,,2041,21,,,,,2039.5,-23.765625
1,299200,RAINFOREST_RESIN,9997,5,9992,34,,,10008,34,,,,,10002.5,2008.0
1,299200,SQUID_INK,1912,37,,,,,1915,30,,,,,1913.5,-2500.4140625
1,299200,KELP,2038,7,2037,30,,,2041,30,,,,,2039.5,-22.1875
1,299300,KELP,2038,2,2037,22,,,2039,2,2041,24,,,2038.5,-24.78125
1,299300,RAINFOREST_RESIN,10001,1,9992,25,,,10003,2,10008,25,,,10002.0,2008.0
1,299300,SQUID_INK,1911,24,,,,,1913,2,1915,24,,,1912.0,-2466.4296875
1,299400,SQUID_INK,1912,31,,,,,1915,31,,,,,1913.5,-2474.765625
1,299400,KELP,2037,31,,,,,2041,31,,,,,2039.0,-16.1640625
1,299400,RAINFOREST_RESIN,10001,1,9992,26,,,10008,26,,,,,10004.5,2008.0
1,299500,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,2008.0
1,299500,SQUID_INK,1911,21,,,,,1914,21,,,,,1912.5,-2446.4140625
1,299500,KELP,2038,1,2037,20,,,2041,21,,,,,2039.5,-24.3984375
1,299600,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,2008.0
1,299600,SQUID_INK,1911,26,,,,,1915,26,,,,,1913.0,-2465.0
1,299600,KELP,2038,1,2037,25,,,2041,26,,,,,2039.5,-26.6875
1,299700,KELP,2038,31,,,,,2041,27,,,,,2039.5,-36.703125
1,299700,RAINFOREST_RESIN,9997,5,9992,32,,,10008,32,,,,,10002.5,2008.0
1,299700,SQUID_INK,1910,31,,,,,1913,27,,,,,1911.5,-2381.0390625
1,299800,SQUID_INK,1911,3,1910,26,,,1913,26,,,,,1912.0,-2384.3984375
1,299800,KELP,2040,3,2038,26,,,2041,26,,,,,2040.5,-38.6875
1,299800,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,2008.0
1,299900,RAINFOREST_RESIN,9992,28,,,,,9998,3,10008,28,,,9995.0,2008.0
1,299900,SQUID_INK,1911,1,1909,24,,,1912,24,,,,,1911.5,-2357.4609375
1,299900,KELP,2040,1,2038,24,,,2041,24,,,,,2040.5,-36.6015625
1,300000,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,1999.0
1,300000,SQUID_INK,1908,30,,,,,1911,30,,,,,1909.5,-2307.3359375
1,300000,KELP,2038,30,,,,,2041,30,,,,,2039.5,-47.375
1,300100,KELP,2038,30,,,,,2041,31,,,,,2039.5,-35.9453125
1,300100,RAINFOREST_RESIN,9997,3,9992,25,,,10008,25,,,,,10002.5,2007.0
1,300100,SQUID_INK,1908,30,,,,,1911,31,,,,,1909.5,-2289.359375
1,300200,SQUID_INK,1907,25,,,,,1910,2,1911,24,,,1908.5,-2261.4765625
1,300200,KELP,2038,25,,,,,2041,26,,,,,2039.5,-34.421875
1,300200,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,2007.0
1,300300,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,2007.0
1,300300,SQUID_INK,1907,24,,,,,1910,24,,,,,1908.5,-2239.171875
1,300300,KELP,2038,24,,,,,2041,24,,,,,2039.5,-47.2421875
1,300400,RAINFOREST_RESIN,9992,33,,,,,9999,1,10008,33,,,9995.5,2007.0
1,300400,SQUID_INK,1908,2,1906,23,,,1909,23,,,,,1908.5,-2207.59375
1,300400,KELP,2040,2,2038,23,,,2041,23,,,,,2040.5,-52.2734375
1,300500,KELP,2040,1,2038,21,,,2041,21,,,,,2040.5,-42.265625
1,300500,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,2007.0
1,300500,SQUID_INK,1908,1,1906,21,,,1909,21,,,,,1908.5,-2203.8515625
1,300600,SQUID_INK,1906,3,1905,25,,,1908,22,,,,,1907.0,-2136.9765625
1,300600,KELP,2040,3,2038,25,,,2041,22,,,,,2040.5,-44.8046875
1,300600,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,2007.0
1,300700,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,2007.0
1,300700,SQUID_INK,1907,1,1905,27,,,1909,27,,,,,1908.0,-2168.578125
1,300700,KELP,2040,1,2038,27,,,2041,27,,,,,2040.5,-42.765625
1,300800,RAINFOREST_RESIN,10001,1,9992,31,,,10008,31,,,,,10004.5,2007.0
1,300800,SQUID_INK,1907,31,,,,,1909,6,1910,31,,,1908.0,-2244.0078125
1,300800,KELP,2038,31,,,,,2040,6,2041,31,,,2039.0,-47.0390625
1,300900,KELP,2039,3,2038,24,,,2041,22,,,,,2040.0,-32.953125
1,300900,RAINFOREST_RESIN,10001,1,9992,33,,,10008,33,,,,,10004.5,2007.0
1,300900,SQUID_INK,1910,5,1909,22,,,1913,22,,,,,1911.5,-2366.125
1,301000,SQUID_INK,1910,32,,,,,1913,32,,,,,1911.5,-2404.578125
1,301000,KELP,2038,32,,,,,2041,32,,,,,2039.5,-34.5546875
1,301000,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,2007.0
1,301100,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,2007.0
1,301100,SQUID_INK,1910,30,,,,,1912,1,1913,30,,,1911.0,-2391.6484375
1,301100,KELP,2038,30,,,,,2040,1,2041,30,,,2039.0,-30.484375
1,301200,RAINFOREST_RESIN,10003,12,9992,32,,,10008,32,,,,,10005.5,2010.0
1,301200,SQUID_INK,1911,6,1910,28,,,1914,29,,,,,1912.5,-2423.8984375
1,301200,KELP,2038,34,,,,,2041,29,,,,,2039.5,-28.984375
1,301300,KELP,2039,3,2038,29,,,2041,29,,,,,2040.0,-32.609375
1,301300,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,2010.0
1,301300,SQUID_INK,1913,3,1912,29,,,1915,29,,,,,1914.0,-2488.90625
1,301400,SQUID_INK,1911,30,,,,,1913,8,1915,30,,,1912.0,-2467.484375
1,301400,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,2025.0
1,301400,KELP,2038,1,2037,29,,,2040,8,2041,30,,,2039.0,-27.71875
1,301500,SQUID_INK,1915,26,,,,,1916,3,1918,20,,,1915.5,-2624.7890625
1,301500,KELP,2038,26,,,,,2039,3,2041,20,,,2038.5,-42.5546875
1,301500,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,2025.0
1,301600,SQUID_INK,1915,29,,,,,1918,29,,,,,1916.5,-2628.5078125
1,301600,RAINFOREST_RESIN,9997,2,9992,30,,,10008,30,,,,,10002.5,2027.0
1,301600,KELP,2038,29,,,,,2041,29,,,,,2039.5,-31.3125
1,301700,KELP,2038,33,,,,,2041,27,,,,,2039.5,-39.296875
1,301700,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,2027.0
1,301700,SQUID_INK,1916,8,1915,25,,,1919,27,,,,,1917.5,-2671.2265625
1,301800,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,2027.0
1,301800,KELP,2038,33,,,,,2041,27,,,,,2039.5,-46.140625
1,301800,SQUID_INK,1916,33,,,,,1919,27,,,,,1917.5,-2702.3671875
1,301900,KELP,2040,8,2038,23,,,2042,23,,,,,2041.0,-69.1875
1,301900,SQUID_INK,1918,8,1916,23,,,1919,23,,,,,1918.5,-2683.140625
1,301900,RAINFOREST_RESIN,10001,1,9992,26,,,10008,26,,,,,10004.5,2027.0
1,302000,SQUID_INK,1916,23,,,,,1919,23,,,,,1917.5,-2701.8203125
1,302000,RAINFOREST_RESIN,9997,5,9992,27,,,9999,1,10008,27,,,9998.0,2025.0
1,302000,KELP,2038,23,,,,,2042,23,,,,,2040.0,-63.8046875
1,302100,KELP,2038,22,,,,,2042,22,,,,,2040.0,-66.90625
1,302100,SQUID_INK,1917,22,,,,,1920,22,,,,,1918.5,-2744.25
1,302100,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,2025.0
1,302200,RAINFOREST_RESIN,9997,2,9992,32,,,10008,32,,,,,10002.5,2025.0
1,302200,KELP,2039,2,2038,26,,,2042,28,,,,,2040.5,-74.59375
1,302200,SQUID_INK,1917,28,,,,,1920,28,,,,,1918.5,-2749.7265625
1,302300,KELP,2039,24,,,,,2042,24,,,,,2040.5,-78.4140625
1,302300,SQUID_INK,1917,24,,,,,1920,24,,,,,1918.5,-2734.96875
1,302300,RAINFOREST_RESIN,9992,35,,,,,10008,35,,,,,10000.0,2025.0
