day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
1,13300,PICNIC_BASKET1,58637,1,58636,20,58635,27,58646,1,58647,20,58648,27,58641.5,0.0
1,13300,PICNIC_BASKET2,30227,21,30226,27,,,30232,1,30233,47,,,30229.5,0.0
1,13400,KELP,2032,31,,,,,2035,31,,,,,2033.5,31.8046875
1,13400,CROISSANTS,4268,63,4267,65,,,4269,128,,,,,4268.5,0.0
1,13400,JAMS,6543,65,6542,197,,,6544,65,6545,197,,,6543.5,0.0
1,13400,SQUID_INK,1869,31,,,,,1872,31,,,,,1870.5,-400.2890625
1,13400,PICNIC_BASKET1,58641,2,58640,18,58639,15,58650,2,58651,18,58652,15,58645.5,0.0
1,13400,PICNIC_BASKET2,30230,20,30229,15,,,30235,2,30236,33,,,30232.5,0.0
1,13400,DJEMBES,13415,55,,,,,13416,55,,,,,13415.5,0.0
1,13400,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,-96.0
1,13500,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-96.0
1,13500,SQUID_INK,1868,23,,,,,1870,1,1871,2,1872,21,1869.0,-369.4140625
1,13500,PICNIC_BASKET1,58636,2,58635,19,58634,26,58645,2,58646,19,58647,26,58640.5,0.0
1,13500,PICNIC_BASKET2,30226,2,30225,45,,,30231,2,30232,45,,,30228.5,0.0
1,13500,DJEMBES,13414,76,,,,,13416,76,,,,,13415.0,0.0
1,13500,KELP,2032,23,,,,,2034,1,2035,23,,,2033.0,31.2578125
1,13500,CROISSANTS,4267,136,,,,,4269,136,,,,,4268.0,0.0
1,13500,JAMS,6541,236,,,,,6543,236,,,,,6542.0,0.0
1,13600,DJEMBES,13414,72,,,,,13416,72,,,,,13415.0,0.0
1,13600,RAINFOREST_RESIN,9997,6,9992,31,,,10008,31,,,,,10002.5,-92.0
1,13600,KELP,2033,3,2032,30,,,2035,30,,,,,2034.0,38.921875
1,13600,CROISSANTS,4267,120,,,,,4269,120,,,,,4268.0,0.0
1,13600,SQUID_INK,1868,3,1867,30,,,1871,30,,,,,1869.5,-317.1953125
1,13600,PICNIC_BASKET2,30225,35,,,,,30231,13,30232,22,,,30228.0,0.0
1,13600,PICNIC_BASKET1,58637,35,,,,,58648,13,58649,22,,,58642.5,0.0
1,13600,JAMS,6541,76,6540,193,,,6542,76,6543,193,,,6541.5,0.0
1,13700,DJEMBES,13415,61,,,,,13416,61,,,,,13415.5,0.0
1,13700,KELP,2032,30,,,,,2034,2,2035,30,,,2033.0,36.2734375
1,13700,CROISSANTS,4267,125,,,,,4268,37,4269,88,,,4267.5,0.0
1,13700,JAMS,6541,88,6540,158,,,6542,88,6543,158,,,6541.5,0.0
1,13700,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,-92.0
1,13700,SQUID_INK,1866,30,,,,,1868,2,1869,30,,,1867.0,-260.65625
1,13700,PICNIC_BASKET2,30226,1,30225,49,,,30231,21,30232,29,,,30228.5,0.0
1,13700,PICNIC_BASKET1,58641,1,58640,20,58639,29,58650,1,58651,20,58652,29,58645.5,0.0
1,13800,KELP,2032,26,,,,,2035,26,,,,,2033.5,36.25
1,13800,SQUID_INK,1867,26,,,,,1871,26,,,,,1869.0,-327.9765625
1,13800,PICNIC_BASKET2,30226,44,,,,,30232,15,30233,29,,,30229.0,0.0
1,13800,PICNIC_BASKET1,58637,15,58636,29,,,58648,15,58649,29,,,58642.5,0.0
1,13800,CROISSANTS,4267,151,,,,,4269,151,,,,,4268.0,0.0
1,13800,JAMS,6541,91,6540,141,,,6542,91,6543,141,,,6541.5,0.0
1,13800,DJEMBES,13416,29,13415,48,,,13417,77,,,,,13416.5,0.0
1,13800,RAINFOREST_RESIN,9992,25,,,,,9999,1,10003,5,10008,25,9995.5,-92.0
1,13900,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,-95.0
1,13900,SQUID_INK,1867,20,,,,,1868,3,1870,21,,,1867.5,-279.9765625
1,13900,PICNIC_BASKET2,30225,21,30224,17,,,30230,1,30231,37,,,30227.5,0.0
1,13900,PICNIC_BASKET1,58637,1,58636,20,58635,17,58646,1,58647,20,58648,17,58641.5,0.0
1,13900,DJEMBES,13415,52,,,,,13417,52,,,,,13416.0,0.0
1,13900,KELP,2032,20,,,,,2034,3,2035,21,,,2033.0,34.15625
1,13900,CROISSANTS,4267,134,,,,,4269,134,,,,,4268.0,0.0
1,13900,JAMS,6540,254,,,,,6542,254,,,,,6541.0,0.0
1,14000,DJEMBES,13416,61,,,,,13417,61,,,,,13416.5,0.0
1,14000,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,-95.0
1,14000,KELP,2032,29,,,,,2035,29,,,,,2033.5,37.6953125
1,14000,SQUID_INK,1867,29,,,,,1870,29,,,,,1868.5,-297.96875
1,14000,PICNIC_BASKET2,30227,1,30226,32,,,30232,16,30233,17,,,30229.5,0.0
1,14000,PICNIC_BASKET1,58638,1,58637,32,,,58648,16,58649,17,,,58643.0,0.0
1,14000,CROISSANTS,4267,150,,,,,4268,55,4269,95,,,4267.5,0.0
1,14000,JAMS,6540,291,,,,,6542,291,,,,,6541.0,0.0
1,14100,DJEMBES,13416,75,,,,,13418,75,,,,,13417.0,0.0
1,14100,KELP,2034,4,2032,28,,,2035,28,,,,,2034.5,36.1875
1,14100,CROISSANTS,4268,57,4267,86,,,4269,143,,,,,4268.5,0.0
1,14100,JAMS,6540,282,,,,,6542,282,,,,,6541.0,0.0
1,14100,RAINFOREST_RESIN,9992,25,,,,,10003,6,10008,25,,,9997.5,-93.0
1,14100,SQUID_INK,1868,4,1867,28,,,1870,28,,,,,1869.0,-291.0859375
1,14100,PICNIC_BASKET2,30229,1,30228,43,,,30234,14,30235,30,,,30231.5,0.0
1,14100,PICNIC_BASKET1,58641,14,58640,30,,,58651,1,58652,43,,,58646.0,0.0
1,14200,SQUID_INK,1867,27,,,,,1870,1,1871,26,,,1868.5,-320.3046875
1,14200,KELP,2032,27,,,,,2035,27,,,,,2033.5,35.6640625
1,14200,PICNIC_BASKET2,30227,38,,,,,30233,16,30234,22,,,30230.0,0.0
1,14200,PICNIC_BASKET1,58639,1,58638,15,58637,22,58648,1,58649,15,58650,22,58643.5,0.0
1,14200,CROISSANTS,4267,138,,,,,4269,138,,,,,4268.0,0.0
1,14200,JAMS,6540,252,,,,,6542,252,,,,,6541.0,0.0
1,14200,DJEMBES,13416,56,,,,,13418,56,,,,,13417.0,0.0
1,14200,RAINFOREST_RESIN,9992,29,,,,,10008,29,,,,,10000.0,-93.0
1,14300,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,-93.0
1,14300,SQUID_INK,1869,32,,,,,1872,32,,,,,1870.5,-378.65625
1,14300,PICNIC_BASKET2,30231,2,30230,41,,,30236,14,30237,29,,,30233.5,0.0
1,14300,PICNIC_BASKET1,58649,2,58648,12,58647,29,58658,2,58659,12,58660,29,58653.5,0.0
1,14300,DJEMBES,13416,69,,,,,13417,69,,,,,13416.5,0.0
1,14300,KELP,2032,32,,,,,2035,32,,,,,2033.5,34.1328125
1,14300,CROISSANTS,4268,118,,,,,4269,118,,,,,4268.5,0.0
1,14300,JAMS,6541,58,6540,115,,,6542,58,6543,115,,,6541.5,0.0
1,14400,DJEMBES,13417,66,,,,,13418,66,,,,,13417.5,0.0
1,14400,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,-93.0
1,14400,SQUID_INK,1869,32,,,,,1872,27,,,,,1870.5,-380.96875
1,14400,KELP,2032,32,,,,,2035,27,,,,,2033.5,37.1328125
1,14400,PICNIC_BASKET2,30227,19,30226,24,,,30232,1,30233,42,,,30229.5,0.0
1,14400,PICNIC_BASKET1,58650,1,58649,18,58648,24,58659,1,58660,18,58661,24,58654.5,0.0
1,14400,CROISSANTS,4267,139,,,,,4268,9,4269,139,,,4267.5,0.0
1,14400,JAMS,6541,86,6540,132,,,6542,86,6543,132,,,6541.5,0.0
1,14500,DJEMBES,13417,64,,,,,13418,64,,,,,13417.5,0.0
1,14500,KELP,2032,21,,,,,2033,5,2035,21,,,2032.5,34.046875
1,14500,CROISSANTS,4267,152,,,,,4269,152,,,,,4268.0,0.0
1,14500,JAMS,6540,222,,,,,6542,222,,,,,6541.0,0.0
1,14500,RAINFOREST_RESIN,9992,29,,,,,9997,9,10003,2,10008,29,9994.5,-93.0
1,14500,SQUID_INK,1869,16,,,,,1872,21,,,,,1870.5,-386.390625
1,14500,PICNIC_BASKET2,30227,15,30226,21,,,30232,1,30233,35,,,30229.5,0.0
1,14500,PICNIC_BASKET1,58650,15,58649,21,,,58660,15,58661,21,,,58655.0,0.0
1,14600,SQUID_INK,1866,23,,,,,1868,5,1869,23,,,1867.0,-254.3515625
1,14600,KELP,2032,23,,,,,2034,5,2035,23,,,2033.0,28.828125
1,14600,PICNIC_BASKET2,30225,13,30224,29,,,30231,42,,,,,30228.0,0.0
1,14600,PICNIC_BASKET1,58649,1,58648,12,58647,29,58658,1,58659,12,58660,29,58653.5,0.0
1,14600,CROISSANTS,4267,135,,,,,4268,35,4269,100,,,4267.5,0.0
1,14600,JAMS,6540,217,,,,,6542,217,,,,,6541.0,0.0
1,14600,DJEMBES,13415,68,,,,,13417,68,,,,,13416.0,0.0
1,14600,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-93.0
1,14700,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,-93.0
1,14700,SQUID_INK,1868,1,1867,2,1866,28,1869,26,,,,,1868.5,-249.3515625
1,14700,PICNIC_BASKET1,58648,13,58647,20,,,58659,13,58660,20,,,58653.5,0.0
1,14700,PICNIC_BASKET2,30225,13,30224,20,,,30231,33,,,,,30228.0,0.0
1,14700,DJEMBES,13415,63,,,,,13416,20,13417,43,,,13415.5,0.0
1,14700,KELP,2034,1,2033,2,2032,28,2035,26,,,,,2034.5,27.21875
1,14700,JAMS,6540,203,,,,,6542,203,,,,,6541.0,0.0
1,14700,CROISSANTS,4267,122,,,,,4268,50,4269,72,,,4267.5,0.0
1,14800,DJEMBES,13416,46,,,,,13417,15,13418,31,,,13416.5,0.0
1,14800,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,-93.0
1,14800,SQUID_INK,1866,24,,,,,1869,24,,,,,1867.5,-260.96875
1,14800,PICNIC_BASKET1,58646,1,58645,15,58644,15,58655,1,58656,15,58657,15,58650.5,0.0
1,14800,PICNIC_BASKET2,30228,16,30227,15,,,30233,1,30234,30,,,30230.5,0.0
1,14800,KELP,2032,24,,,,,2035,24,,,,,2033.5,26.2109375
1,14800,CROISSANTS,4267,84,,,,,4268,35,4269,59,,,4267.5,0.0
1,14800,JAMS,6540,175,,,,,6542,175,,,,,6541.0,0.0
1,14900,DJEMBES,13416,29,13415,33,,,13417,62,,,,,13416.5,0.0
1,14900,KELP,2032,21,,,,,2034,7,2035,21,,,2033.0,32.3359375
1,14900,CROISSANTS,4267,161,,,,,4268,161,,,,,4267.5,0.0
1,14900,JAMS,6541,98,6540,121,,,6542,98,6543,121,,,6541.5,0.0
1,14900,RAINFOREST_RESIN,10002,3,9992,32,,,10008,32,,,,,10005.0,-93.0
1,14900,SQUID_INK,1868,21,,,,,1869,7,1871,21,,,1868.5,-328.6953125
1,14900,PICNIC_BASKET1,58641,1,58640,20,58639,29,58650,1,58651,20,58652,29,58645.5,0.0
1,14900,PICNIC_BASKET2,30227,21,30226,29,,,30232,1,30233,49,,,30229.5,0.0
1,15000,SQUID_INK,1870,1,1868,25,,,1871,25,,,,,1870.5,-336.6328125
1,15000,PICNIC_BASKET1,58650,8,58645,17,58644,26,58656,43,,,,,58653.0,0.0
1,15000,PICNIC_BASKET2,30229,8,30226,43,,,30232,17,30233,26,,,30230.5,0.0
1,15000,KELP,2034,1,2032,25,,,2035,25,,,,,2034.5,34.40625
1,15000,CROISSANTS,4267,157,,,,,4268,157,,,,,4267.5,0.0
1,15000,JAMS,6541,274,,,,,6543,274,,,,,6542.0,0.0
1,15000,DJEMBES,13416,65,,,,,13417,65,,,,,13416.5,0.0
1,15000,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-93.0
1,15100,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-93.0
1,15100,SQUID_INK,1870,26,,,,,1873,26,,,,,1871.5,-443.0078125
1,15100,PICNIC_BASKET1,58644,16,58643,19,,,58655,16,58656,19,,,58649.5,0.0
1,15100,PICNIC_BASKET2,30228,35,,,,,30234,16,30235,19,,,30231.0,0.0
1,15100,DJEMBES,13416,19,13415,40,,,13417,59,,,,,13416.5,0.0
1,15100,KELP,2032,26,,,,,2035,26,,,,,2033.5,28.859375
1,15100,CROISSANTS,4267,127,,,,,4268,127,,,,,4267.5,0.0
1,15100,JAMS,6541,226,,,,,6543,226,,,,,6542.0,0.0
1,15200,DJEMBES,13417,58,,,,,13418,58,,,,,13417.5,0.0
1,15200,RAINFOREST_RESIN,9992,33,,,,,10008,33,,,,,10000.0,-93.0
1,15200,PICNIC_BASKET1,58652,14,58651,26,,,58657,3,58663,14,58664,26,58654.5,0.0
1,15200,PICNIC_BASKET2,30229,40,,,,,30232,3,30235,14,30236,26,30230.5,0.0
1,15200,CROISSANTS,4267,152,,,,,4268,152,,,,,4267.5,0.0
1,15200,JAMS,6541,264,,,,,6543,264,,,,,6542.0,0.0
1,15200,SQUID_INK,1869,24,,,,,1872,25,,,,,1870.5,-383.90625
1,15200,KELP,2032,25,,,,,2033,1,2036,25,,,2032.5,17.6796875
1,15300,KELP,2033,1,2032,26,,,2036,26,,,,,2034.5,17.0859375
1,15300,DJEMBES,13417,67,,,,,13418,24,13419,43,,,13417.5,0.0
1,15300,CROISSANTS,4267,136,,,,,4268,136,,,,,4267.5,0.0
1,15300,JAMS,6540,278,,,,,6542,278,,,,,6541.0,0.0
1,15300,RAINFOREST_RESIN,10000,3,9992,34,,,10003,8,10008,34,,,10001.5,-93.0
1,15300,PICNIC_BASKET1,58649,2,58648,17,58647,24,58658,2,58659,17,58660,24,58653.5,0.0
1,15300,PICNIC_BASKET2,30228,2,30227,41,,,30233,19,30234,24,,,30230.5,0.0
1,15300,SQUID_INK,1869,3,1868,24,,,1872,26,,,,,1870.5,-374.4140625
1,15400,PICNIC_BASKET1,58650,20,58649,25,,,58660,1,58661,44,,,58655.0,0.0
1,15400,PICNIC_BASKET2,30227,1,30226,44,,,30232,1,30233,44,,,30229.5,0.0
1,15400,CROISSANTS,4267,117,,,,,4268,117,,,,,4267.5,0.0
1,15400,JAMS,6540,243,,,,,6542,243,,,,,6541.0,0.0
1,15400,SQUID_INK,1868,24,,,,,1870,1,1871,24,,,1869.0,-337.8984375
1,15400,KELP,2032,24,,,,,2034,1,2036,24,,,2033.0,19.03125
1,15400,DJEMBES,13417,64,,,,,13418,64,,,,,13417.5,0.0
1,15400,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-93.0
1,15500,RAINFOREST_RESIN,9992,31,,,,,10008,31,,,,,10000.0,-93.0
1,15500,PICNIC_BASKET1,58650,2,58649,15,58648,29,58659,2,58660,15,58661,29,58654.5,0.0
1,15500,PICNIC_BASKET2,30225,2,30224,44,,,30230,17,30231,29,,,30227.5,0.0
1,15500,SQUID_INK,1869,4,1868,22,,,1872,24,,,,,1870.5,-377.859375
1,15500,KELP,2033,2,2032,24,,,2036,24,,,,,2034.5,17.5234375
1,15500,DJEMBES,13418,73,,,,,13420,73,,,,,13419.0,0.0
1,15500,CROISSANTS,4267,121,,,,,4268,121,,,,,4267.5,0.0
1,15500,JAMS,6540,194,,,,,6542,194,,,,,6541.0,0.0
1,15600,DJEMBES,13418,58,,,,,13420,58,,,,,13419.0,0.0
1,15600,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,-93.0
1,15600,PICNIC_BASKET1,58657,20,58656,24,,,58667,20,58668,24,,,58662.0,0.0
1,15600,PICNIC_BASKET2,30228,2,30227,42,,,30233,20,30234,24,,,30230.5,0.0
1,15600,CROISSANTS,4268,94,,,,,4269,94,,,,,4268.5,0.0
1,15600,JAMS,6540,218,,,,,6542,218,,,,,6541.0,0.0
1,15600,SQUID_INK,1869,25,,,,,1872,25,,,,,1870.5,-387.9453125
1,15600,KELP,2032,25,,,,,2036,25,,,,,2034.0,9.875
1,15700,KELP,2032,21,,,,,2036,21,,,,,2034.0,10.34375
1,15700,CROISSANTS,4268,62,4267,95,,,4269,157,,,,,4268.5,0.0
1,15700,JAMS,6540,293,,,,,6542,293,,,,,6541.0,0.0
1,15700,RAINFOREST_RESIN,9992,29,,,,,10000,5,10003,4,10008,29,9996.0,-93.0
1,15700,DJEMBES,13417,63,,,,,13418,63,,,,,13417.5,0.0
1,15700,PICNIC_BASKET1,58653,1,58652,10,58651,19,58662,1,58663,10,58664,19,58657.5,0.0
1,15700,PICNIC_BASKET2,30229,1,30228,29,,,30234,1,30235,29,,,30231.5,0.0
1,15700,SQUID_INK,1868,21,,,,,1872,21,,,,,1870.0,-372.90625
1,15800,PICNIC_BASKET2,30226,38,,,,,30232,20,30233,18,,,30229.0,0.0
1,15800,PICNIC_BASKET1,58652,20,58651,18,,,58662,2,58663,36,,,58657.0,0.0
1,15800,CROISSANTS,4268,40,4267,93,,,4269,133,,,,,4268.5,0.0
1,15800,SQUID_INK,1869,31,,,,,1872,25,,,,,1870.5,-396.703125
1,15800,JAMS,6540,249,,,,,6542,249,,,,,6541.0,0.0
1,15800,DJEMBES,13416,51,,,,,13418,51,,,,,13417.0,0.0
1,15800,KELP,2033,6,2032,25,,,2036,25,,,,,2034.5,9.3203125
1,15800,RAINFOREST_RESIN,9992,30,,,,,10008,30,,,,,10000.0,-93.0
1,15900,RAINFOREST_RESIN,9992,27,,,,,10008,27,,,,,10000.0,-93.0
1,15900,DJEMBES,13418,62,,,,,13419,22,13420,40,,,13418.5,0.0
1,15900,PICNIC_BASKET2,30227,13,30226,22,,,30232,1,30233,34,,,30229.5,0.0
1,15900,PICNIC_BASKET1,58651,1,58650,12,58649,22,58660,1,58661,12,58662,22,58655.5,0.0
1,15900,SQUID_INK,1868,39,,,,,1871,31,,,,,1869.5,-335.8828125
1,15900,JAMS,6540,94,6539,125,,,6541,94,6542,125,,,6540.5,0.0
1,15900,KELP,2033,8,2032,31,,,2036,31,,,,,2034.5,11.7890625
1,15900,CROISSANTS,4268,149,,,,,4269,149,,,,,4268.5,0.0
1,16000,RAINFOREST_RESIN,9992,28,,,,,10003,5,10008,28,,,9997.5,-93.0
1,16000,PICNIC_BASKET2,30228,32,,,,,30234,16,30235,16,,,30231.0,0.0
1,16000,PICNIC_BASKET1,58645,16,58644,16,,,58656,16,58657,16,,,58650.5,0.0
1,16000,SQUID_INK,1869,23,,,,,1871,1,1873,23,,,1870.0,-419.140625
1,16000,CROISSANTS,4268,59,4267,62,,,4269,121,,,,,4268.5,0.0
1,16000,JAMS,6540,245,,,,,6542,245,,,,,6541.0,0.0
1,16000,DJEMBES,13418,53,,,,,13420,53,,,,,13419.0,0.0
1,16000,KELP,2032,23,,,,,2034,1,2036,23,,,2033.0,13.3046875
1,16100,CROISSANTS,4268,97,,,,,4269,97,,,,,4268.5,0.0
1,16100,JAMS,6540,184,,,,,6542,184,,,,,6541.0,0.0
1,16100,KELP,2033,3,2032,27,,,2036,27,,,,,2034.5,9.21875
1,16100,RAINFOREST_RESIN,9997,2,9992,28,,,10008,28,,,,,10002.5,-93.0
1,16100,DJEMBES,13419,73,,,,,13420,26,13421,47,,,13419.5,0.0
1,16100,PICNIC_BASKET2,30225,2,30224,37,,,30230,13,30231,26,,,30227.5,0.0
1,16100,PICNIC_BASKET1,58651,13,58650,26,,,58661,2,58662,37,,,58656.0,0.0
1,16100,SQUID_INK,1870,30,,,,,1873,27,,,,,1871.5,-429.375
1,16200,PICNIC_BASKET2,30222,12,30221,25,,,30224,1,30227,2,30228,35,30223.0,0.0
1,16200,PICNIC_BASKET1,58649,2,58648,35,,,58653,1,58658,2,58659,10,58651.0,0.0
1,16200,SQUID_INK,1870,23,,,,,1873,23,,,,,1871.5,-458.1171875
1,16200,CROISSANTS,4268,121,,,,,4269,121,,,,,4268.5,0.0
1,16200,JAMS,6540,190,,,,,6542,190,,,,,6541.0,0.0
1,16200,DJEMBES,13418,66,,,,,13419,66,,,,,13418.5,0.0
1,16200,KELP,2033,2,2032,21,,,2036,23,,,,,2034.5,4.6328125
1,16200,RAINFOREST_RESIN,9992,27,,,,,10003,5,10008,27,,,9997.5,-93.0
1,16300,RAINFOREST_RESIN,9992,25,,,,,10008,25,,,,,10000.0,-93.0
1,16300,DJEMBES,13418,57,,,,,13419,57,,,,,13418.5,0.0
1,16300,PICNIC_BASKET2,30223,39,,,,,30229,21,30230,18,,,30226.0,0.0
1,16300,PICNIC_BASKET1,58651,2,58650,19,58649,18,58660,2,58661,19,58662,18,58655.5,0.0
1,16300,SQUID_INK,1871,24,,,,,1873,3,1874,24,,,1872.0,-490.765625
1,16300,CROISSANTS,4268,99,,,,,4269,99,,,,,4268.5,0.0
1,16300,JAMS,6540,242,,,,,6542,242,,,,,6541.0,0.0
1,16300,KELP,2033,24,,,,,2035,3,2036,24,,,2034.0,0.0859375
1,16400,RAINFOREST_RESIN,9992,32,,,,,10000,2,10008,32,,,9996.0,-91.0
1,16400,PICNIC_BASKET2,30225,1,30224,34,,,30230,20,30231,15,,,30227.5,0.0
1,16400,PICNIC_BASKET1,58649,1,58648,19,58647,15,58658,1,58659,19,58660,15,58653.5,0.0
1,16400,SQUID_INK,1872,27,,,,,1875,1,1876,26,,,1873.5,-570.1953125
1,16400,CROISSANTS,4268,116,,,,,4269,116,,,,,4268.5,0.0
1,16400,JAMS,6540,237,,,,,6542,237,,,,,6541.0,0.0
1,16400,DJEMBES,13417,56,,,,,13418,56,,,,,13417.5,0.0
1,16400,KELP,2033,27,,,,,2036,27,,,,,2034.5,-3.5390625
1,16500,CROISSANTS,4268,47,4267,56,,,4269,103,,,,,4268.5,0.0
1,16500,JAMS,6540,156,,,,,6542,156,,,,,6541.0,0.0
1,16500,KELP,2033,23,,,,,2036,23,,,,,2034.5,-2.5
1,16500,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,-91.0
1,16500,DJEMBES,13417,77,,,,,13418,77,,,,,13417.5,0.0
1,16500,PICNIC_BASKET2,30223,16,30222,29,,,30229,16,30230,29,,,30226.0,0.0
1,16500,PICNIC_BASKET1,58647,1,58646,44,,,58657,16,58658,29,,,58652.0,0.0
1,16500,SQUID_INK,1872,23,,,,,1875,23,,,,,1873.5,-554.9765625
1,16600,PICNIC_BASKET2,30227,4,30225,12,30224,23,30231,35,,,,,30229.0,0.0
1,16600,PICNIC_BASKET1,58651,4,58647,2,58646,10,58656,2,58657,10,58658,23,58653.5,0.0
1,16600,SQUID_INK,1872,29,,,,,1875,2,1876,27,,,1873.5,-565.921875
1,16600,CROISSANTS,4267,119,,,,,4269,119,,,,,4268.0,0.0
1,16600,JAMS,6540,183,,,,,6541,4,6542,183,,,6540.5,0.0
1,16600,DJEMBES,13418,66,,,,,13419,66,,,,,13418.5,0.0
1,16600,KELP,2033,29,,,,,2036,29,,,,,2034.5,-1.390625
1,16600,RAINFOREST_RESIN,10001,1,9992,26,,,10008,26,,,,,10004.5,-91.0
1,16700,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,-95.0
1,16700,DJEMBES,13418,67,,,,,13419,67,,,,,13418.5,0.0
1,16700,PICNIC_BASKET2,30225,15,30224,24,,,30230,2,30231,37,,,30227.5,0.0
1,16700,PICNIC_BASKET1,58647,2,58646,13,58645,24,58656,2,58657,13,58658,24,58651.5,0.0
1,16700,SQUID_INK,1872,32,,,,,1875,32,,,,,1873.5,-539.34375
1,16700,CROISSANTS,4267,118,,,,,4269,118,,,,,4268.0,0.0
1,16700,JAMS,6540,186,,,,,6542,186,,,,,6541.0,0.0
1,16700,KELP,2033,32,,,,,2036,32,,,,,2034.5,0.1796875
1,16800,RAINFOREST_RESIN,9992,34,,,,,10008,34,,,,,10000.0,-93.0
1,16800,PICNIC_BASKET2,30226,13,30225,17,,,30231,2,30232,28,,,30228.5,0.0
1,16800,PICNIC_BASKET1,58649,2,58648,28,,,58659,13,58660,17,,,58654.0,0.0
1,16800,SQUID_INK,1872,28,,,,,1874,2,1875,28,,,1873.0,-557.1796875
1,16800,CROISSANTS,4267,141,,,,,4268,141,,,,,4267.5,0.0
1,16800,JAMS,6540,280,,,,,6542,286,,,,,6541.0,0.0
1,16800,DJEMBES,13418,57,,,,,13419,57,,,,,13418.5,0.0
1,16800,KELP,2033,28,,,,,2035,2,2036,28,,,2034.0,-0.2734375
1,16900,JAMS,6540,178,,,,,6542,178,,,,,6541.0,0.0
1,16900,CROISSANTS,4267,121,,,,,4268,121,,,,,4267.5,0.0
1,16900,PICNIC_BASKET1,58649,19,58648,19,,,58660,19,58661,19,,,58654.5,0.0
1,16900,PICNIC_BASKET2,30224,19,30223,19,,,30230,38,,,,,30227.0,0.0
1,16900,KELP,2033,23,,,,,2036,23,,,,,2034.5,-3.4296875
1,16900,RAINFOREST_RESIN,9992,28,,,,,10008,28,,,,,10000.0,-93.0
1,16900,DJEMBES,13417,68,,,,,13418,19,13419,49,,,13417.5,0.0
1,16900,SQUID_INK,1871,23,,,,,1875,23,,,,,1873.0,-520.859375
1,17000,SQUID_INK,1871,28,,,,,1874,28,,,,,1872.5,-511.4921875
1,17000,RAINFOREST_RESIN,10003,8,9992,31,,,10008,31,,,,,10005.5,-93.0
1,17000,JAMS,6541,95,6540,149,,,6542,95,6543,149,,,6541.5,0.0
1,17000,CROISSANTS,4267,133,,,,,4268,133,,,,,4267.5,0.0
1,17000,DJEMBES,13415,73,,,,,13416,26,13417,47,,,13415.5,0.0
1,17000,KELP,2033,28,,,,,2036,28,,,,,2034.5,-7.0546875
1,17000,PICNIC_BASKET1,58652,1,58651,13,58650,26,58661,1,58662,13,58663,26,58656.5,0.0
1,17000,PICNIC_BASKET2,30226,40,,,,,30232,14,30233,26,,,30229.0,0.0
1,17100,DJEMBES,13415,73,,,,,13416,73,,,,,13415.5,0.0
1,17100,SQUID_INK,1872,8,1871,27,,,1874,27,,,,,1873.0,-510.203125
1,17100,CROISSANTS,4267,135,,,,,4268,56,4269,79,,,4267.5,0.0
1,17100,JAMS,6541,249,,,,,6543,249,,,,,6542.0,0.0
1,17100,PICNIC_BASKET1,58659,21,58658,27,,,58669,2,58670,46,,,58664.0,0.0
1,17100,PICNIC_BASKET2,30228,2,30227,46,,,30233,21,30234,27,,,30230.5,0.0
1,17100,KELP,2033,35,,,,,2036,27,,,,,2034.5,-3.4296875
1,17100,RAINFOREST_RESIN,10001,1,9992,33,,,10008,33,,,,,10004.5,-93.0
1,17200,PICNIC_BASKET1,58660,2,58659,19,58658,30,58669,2,58670,19,58671,30,58664.5,0.0
1,17200,PICNIC_BASKET2,30227,2,30226,49,,,30232,2,30233,49,,,30229.5,0.0
1,17200,SQUID_INK,1872,34,,,,,1875,26,,,,,1873.5,-544.4765625
1,17200,RAINFOREST_RESIN,9992,32,,,,,10008,32,,,,,10000.0,-93.0
1,17200,CROISSANTS,4267,93,,,,,4269,93,,,,,4268.0,0.0
1,17200,JAMS,6540,150,,,,,6542,150,,,,,6541.0,0.0
1,17200,DJEMBES,13414,75,,,,,13415,75,,,,,13414.5,0.0
1,17200,KELP,2033,34,,,,,2036,26,,,,,2034.5,1.7890625
